customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,churn
224,18,Two Year,65.94467684059866,1187.0041831307758,0,0
225,66,Two Year,98.50165438370568,6501.109189324575,6,0
226,54,Month-to-Month,109.20846889402344,5897.2573202772655,8,0
227,35,One Year,115.53346865039283,4043.671402763749,7,0
228,61,Two Year,98.6903386255295,6020.1106561573,7,0
229,41,Month-to-Month,51.54068957480128,2113.1682725668525,5,0
230,33,Two Year,88.81347060865421,2930.844530085589,3,0
231,68,One Year,63.760312405539196,4335.701243576666,7,0
232,33,Two Year,45.467062204605114,1500.4130527519687,2,0
233,14,Two Year,104.08715794259226,1457.2202111962915,8,0
234,21,Two Year,23.8426348962325,500.6953328208825,1,0
235,48,Two Year,110.17619921354235,5288.457562250032,1,0
236,20,Month-to-Month,66.1477464624734,1322.954929249468,6,1
237,8,Month-to-Month,83.72014768082803,669.7611814466243,9,1
238,7,One Year,85.93539222057827,601.5477455440479,3,0
239,67,Month-to-Month,109.51177407065364,7337.288862733794,9,1
240,17,Month-to-Month,83.66696821672073,1422.3384596842525,7,1
241,33,One Year,81.39335847600617,2685.9808297082036,8,0
242,48,Month-to-Month,26.665204056068994,1279.9297946913116,6,1
243,59,Month-to-Month,71.8408021945204,4238.607329476704,4,0
244,22,One Year,35.016900081704165,770.3718017974916,7,0
245,30,One Year,93.74337687214856,2812.301306164457,3,0
246,38,One Year,71.22219208126745,2706.4432990881633,1,0
247,51,Two Year,88.02277792083532,4489.1616739626015,5,0
248,54,Two Year,24.16729006023843,1305.0336632528752,8,0
249,8,One Year,28.47920160458032,227.83361283664257,0,0
250,27,One Year,91.63233880626822,2474.073147769242,9,0
251,27,One Year,27.208433599867337,734.6277071964181,6,0
252,21,Two Year,27.12567277652586,569.639128307043,9,0
253,30,Two Year,21.210847523488745,636.3254257046624,8,0
254,28,Month-to-Month,115.65013982994802,3238.2039152385446,9,1
255,64,Month-to-Month,93.75083594590069,6000.053500537644,8,0
256,69,One Year,55.32514085020642,3817.4347186642426,9,0
257,61,Two Year,49.653558128765525,3028.867045854697,2,0
258,48,Two Year,54.97032297458495,2638.575502780078,4,0
259,19,Two Year,97.46535311811819,1851.8417092442455,7,0
260,4,One Year,86.13706110704143,344.54824442816573,7,0
261,35,Month-to-Month,38.51955678674679,1348.1844875361376,3,0
262,64,One Year,37.41093353340844,2394.29974613814,0,0
263,49,Month-to-Month,29.839564971339733,1462.1386835956469,0,0
264,17,Month-to-Month,86.03027197013381,1462.5146234922747,3,0
265,44,One Year,96.43726622217359,4243.239713775638,5,0
266,30,Month-to-Month,46.5046428325004,1395.139284975012,7,1
267,46,Month-to-Month,22.09449610309128,1016.3468207421989,5,0
268,6,Two Year,28.217166747642736,169.30300048585642,8,0
269,37,Month-to-Month,116.78600348450304,4321.082128926612,8,0
270,24,One Year,49.54447774774202,1189.0674659458086,1,0
271,46,One Year,96.92231478381336,4458.426480055415,9,0
272,53,Month-to-Month,82.46635688542638,4370.716914927598,0,0
273,60,Two Year,58.19396396528959,3491.6378379173752,1,0
274,63,Two Year,40.568726219555515,2555.8297518319973,4,0
275,32,Month-to-Month,32.138641815940645,1028.4365381101006,3,0
276,33,Month-to-Month,81.50129680388666,2689.54279452826,3,0
277,67,One Year,97.4633780637788,6530.04633027318,8,0
278,18,Month-to-Month,84.39042535411306,1519.0276563740351,7,1
279,25,Two Year,73.03021332491583,1825.7553331228958,5,0
280,54,Month-to-Month,24.195122343163625,1306.5366065308358,0,0
281,58,One Year,116.84887775943838,6777.234910047426,1,0
282,67,One Year,99.87141916545745,6691.385084085649,5,0
283,46,One Year,49.28220367009648,2266.981368824438,1,0
284,24,One Year,117.99703293588506,2831.9287904612415,9,0
285,32,One Year,80.18815896363222,2566.021086836231,4,0
286,47,Month-to-Month,78.24226582072464,3677.386493574058,4,0
287,23,Month-to-Month,94.8073179429532,2180.568312687924,5,1
288,66,Month-to-Month,101.17697880901376,6677.680601394908,5,1
289,27,Month-to-Month,85.64786073315027,2312.4922397950572,5,1
290,2,One Year,32.80957463662,65.61914927324,1,1
291,17,Two Year,53.82675059944984,915.0547601906472,9,0
292,33,Month-to-Month,112.80836403260497,3722.676013075964,2,0
293,9,Two Year,42.46156118438519,382.1540506594667,5,0
294,43,Month-to-Month,57.21670238375133,2460.3182025013075,7,0
295,48,Month-to-Month,63.2076882944196,3033.9690381321407,0,0
296,39,Two Year,63.940498969445215,2493.6794598083634,0,0
297,42,One Year,81.29395824945254,3414.346246477007,1,0
298,26,Month-to-Month,114.30758377447076,2971.9971781362397,5,0
299,50,Month-to-Month,44.06927118325049,2203.4635591625247,8,1
300,25,Month-to-Month,32.150137630091805,803.7534407522951,3,0
301,24,Two Year,39.74704898599373,953.9291756638495,2,0
302,13,One Year,108.69249002092695,1413.0023702720505,7,0
303,60,Two Year,84.5810812655206,5074.8648759312355,9,0
304,7,Two Year,48.590678923916016,340.1347524674121,8,0
305,57,One Year,101.59469389686173,5790.897552121119,4,0
306,36,Two Year,106.1369996363436,3820.9319869083697,8,0
307,45,One Year,104.6514338690278,4709.314524106251,1,0
308,20,Month-to-Month,111.89265336395545,2237.853067279109,2,0
309,65,One Year,45.22410201733616,2939.56663112685,6,0
310,8,Month-to-Month,95.50419287462783,764.0335429970227,6,1
311,16,Two Year,66.053949727414,1056.863195638624,5,0
312,14,Two Year,104.19985528900615,1458.7979740460862,5,0
313,15,Month-to-Month,92.84906771616131,1392.7360157424198,1,0
314,66,Two Year,97.64474464997247,6444.553146898183,9,0
315,32,One Year,85.61618376810715,2739.7178805794288,5,0
316,63,Month-to-Month,37.74287694697068,2377.801247659153,3,0
317,51,Two Year,74.50269188969384,3799.6372863743854,2,0
318,25,Month-to-Month,118.46697395245081,2961.67434881127,1,0
319,58,One Year,113.73880664971189,6596.850785683289,0,0
320,63,One Year,24.31737357970117,1531.9945355211737,4,0
321,62,Two Year,36.481481572943714,2261.8518575225103,1,0
322,22,One Year,33.17287734545619,729.8033016000362,1,0
323,58,Month-to-Month,92.59799099852955,5370.683477914714,6,1
324,58,One Year,101.77853298569451,5903.154913170281,7,0
325,49,Month-to-Month,41.35113663106719,2026.2056949222924,9,0
326,52,Month-to-Month,70.5852692951829,3670.4340033495105,7,1
327,42,One Year,104.07030280112,4370.95271764704,3,0
328,70,Two Year,93.28015447662506,6529.610813363754,0,0
329,15,One Year,74.22372054918483,1113.3558082377724,6,0
330,54,Month-to-Month,79.03476904587728,4267.877528477373,0,0
331,60,Month-to-Month,70.836054691628,4250.163281497679,3,0
332,8,One Year,49.75484513188206,398.03876105505645,7,0
333,53,Two Year,76.50219928590161,4054.6165621527853,1,0
334,60,Two Year,88.88853020500906,5333.311812300543,5,0
335,5,Month-to-Month,107.33229158608077,536.6614579304039,5,1
336,68,Month-to-Month,83.62913539792481,5686.781207058887,8,1
337,6,Two Year,96.1121537043158,576.6729222258948,4,0
338,47,One Year,36.0071634954573,1692.336684286493,9,0
339,55,Month-to-Month,66.15574744197899,3638.5661093088443,3,0
340,40,Month-to-Month,20.93316198270933,837.3264793083731,4,0
341,52,Two Year,44.66788645216231,2322.73009551244,9,0
342,16,One Year,92.64617151130048,1482.3387441808077,4,0
343,13,Two Year,119.18099513493634,1549.3529367541723,7,0
344,30,One Year,29.91780995872159,897.5342987616477,9,0
345,19,One Year,60.14943158612883,1142.8392001364477,7,0
346,17,One Year,100.00709686991596,1700.1206467885713,1,0
347,63,Month-to-Month,40.403563462889885,2545.4244981620627,6,1
348,19,Two Year,75.50849493022862,1434.6614036743438,7,0
349,58,Two Year,93.30712960296748,5411.813516972114,5,0
350,55,One Year,81.5985450260179,4487.919976430984,4,0
351,62,Month-to-Month,38.80247346154161,2405.7533546155796,8,1
352,23,Month-to-Month,55.538456868573945,1277.3845079772007,2,0
353,9,Two Year,98.37917844853972,885.4126060368575,9,0
354,12,Month-to-Month,75.42265141320166,905.07181695842,3,0
355,1,Month-to-Month,20.522961354291272,20.522961354291272,8,1
356,58,One Year,96.09907600280938,5573.746408162944,5,0
357,1,Month-to-Month,23.531135494023907,23.531135494023907,7,1
358,34,One Year,94.57337827312321,3215.494861286189,6,0
359,48,Two Year,40.24805601652374,1931.9066887931394,1,0
360,1,Month-to-Month,115.80734801193802,115.80734801193802,2,1
361,16,Two Year,56.79407513020845,908.7052020833352,0,0
362,61,Two Year,52.69316163380791,3214.2828596622826,8,0
363,64,Month-to-Month,34.888805033244466,2232.883522127646,6,1
364,63,Month-to-Month,50.560421549021484,3185.3065575883534,0,0
365,69,Two Year,107.66507618282006,7428.890256614584,2,0
366,22,Month-to-Month,119.63343376272474,2631.935542779944,3,0
367,67,One Year,56.83095305068483,3807.6738543958836,3,0
368,26,One Year,64.86106309545426,1686.3876404818106,4,0
369,16,Month-to-Month,92.2070938202737,1475.3135011243792,2,0
370,51,Two Year,108.61957804650746,5539.59848037188,2,0
371,57,Month-to-Month,79.30443341867841,4520.352704864669,0,0
372,29,Month-to-Month,59.15256981778293,1715.424524715705,6,1
373,69,Two Year,61.262184084862376,4227.0907018555035,9,0
374,47,Two Year,89.56181464968068,4209.405288534992,0,0
375,62,One Year,20.321826360427867,1259.9532343465278,1,0
376,69,Two Year,81.95893374598407,5655.1664284729,3,0
377,16,One Year,55.54930104413574,888.7888167061718,3,0
378,48,Two Year,99.41973312770843,4772.147190130005,4,0
379,39,Month-to-Month,29.299063982313214,1142.6634953102152,1,0
380,33,One Year,78.82022669483905,2601.067480929689,3,0
381,23,One Year,68.09728898861238,1566.2376467380845,0,0
382,10,One Year,84.23255259052274,842.3255259052274,1,0
383,69,Month-to-Month,26.485359448296833,1827.4898019324814,0,0
384,34,Month-to-Month,77.99837874281313,2651.9448772556466,9,1
385,52,Month-to-Month,76.14845879595237,3959.719857389523,9,1
386,10,Month-to-Month,76.0660094416171,760.660094416171,3,0
387,19,Month-to-Month,80.34876665964548,1526.6265665332642,3,0
388,58,One Year,87.64679372263622,5083.514035912901,6,0
389,1,Month-to-Month,100.49889996807697,100.49889996807697,9,0
390,69,One Year,46.98207201282143,3241.7629688846787,8,0
391,4,Month-to-Month,102.5049410180062,410.0197640720248,8,1
392,16,Two Year,69.82556822634535,1117.2090916215257,4,0
393,24,One Year,27.70582791343312,664.9398699223948,9,0
394,2,Two Year,25.85509292439792,51.71018584879584,0,1
395,32,One Year,53.42383186960608,1709.5626198273947,0,0
396,24,Two Year,98.48969771114676,2363.7527450675225,5,0
397,12,Month-to-Month,90.76809347409157,1089.2171216890988,1,0
398,50,Month-to-Month,98.86149646724064,4943.0748233620325,7,1
399,35,Month-to-Month,71.72690564416094,2510.441697545633,8,1
400,33,One Year,64.01989979554907,2112.656693253119,3,0
401,33,Two Year,34.745252670628396,1146.593338130737,4,0
402,61,Month-to-Month,52.81927536093116,3221.9757970168007,7,1
403,51,Two Year,63.40193661738753,3233.498767486764,2,0
404,43,Two Year,28.860042967961725,1240.9818476223543,4,0
405,12,Month-to-Month,42.06119527112112,504.73434325345346,2,0
406,67,Month-to-Month,79.82252940637389,5348.10947022705,9,0
407,65,Two Year,93.56631142391899,6081.810242554734,2,0
408,33,Month-to-Month,119.83475113929497,3954.546787596734,2,0
409,40,Month-to-Month,113.31133313435576,4532.45332537423,6,1
410,43,Month-to-Month,84.25651995351916,3623.0303580013237,6,1
411,44,One Year,62.1248053294072,2733.491434493917,6,0
412,29,Two Year,83.61773647082327,2424.914357653875,9,0
413,13,Two Year,98.56516180802319,1281.3471035043015,7,0
414,12,One Year,31.833619092338733,382.0034291080648,4,0
415,46,Two Year,60.99048896962883,2805.562492602926,4,0
416,2,Month-to-Month,103.98022856356172,207.96045712712345,3,1
417,35,Two Year,58.3832951933044,2043.415331765654,6,0
418,8,Month-to-Month,77.18722712271865,617.4978169817492,9,1
419,26,One Year,78.77693608621982,2048.200338241715,3,0
420,34,Month-to-Month,38.447625313363936,1307.2192606543738,1,0
421,7,Two Year,56.22354416522884,393.5648091566019,3,0
422,68,Two Year,53.451128874193216,3634.676763445139,7,0
423,58,Two Year,22.61967085320648,1311.9409094859757,8,0
424,29,One Year,22.419176389135526,650.1561152849303,2,0
425,36,One Year,103.16970436757735,3714.1093572327845,6,0
426,21,Two Year,47.30708099728124,993.448700942906,8,0
427,36,Month-to-Month,71.80787662388154,2585.0835584597353,3,0
428,10,One Year,49.8725573588773,498.72557358877305,9,0
429,24,Two Year,114.06792451153404,2737.630188276817,2,0
430,64,Two Year,45.92967588657737,2939.4992567409518,4,0
431,49,One Year,62.96568127389351,3085.3183824207817,0,0
432,36,One Year,107.27302504846018,3861.828901744567,2,0
433,24,One Year,104.19335667918087,2500.640560300341,7,0
434,23,Month-to-Month,38.61014178462773,888.0332610464377,7,1
435,62,Month-to-Month,100.26433097957104,6216.388520733404,3,0
436,37,Two Year,65.81868867378927,2435.291480930203,1,0
437,12,One Year,68.29688720853552,819.5626465024263,7,0
438,55,Month-to-Month,33.34799724159438,1834.1398482876907,7,1
439,13,One Year,28.060151375712465,364.78196788426203,9,0
440,23,Two Year,92.79393069737652,2134.26040603966,3,0
441,30,Month-to-Month,69.64611523552998,2089.383457065899,2,0
442,17,Month-to-Month,63.68507026151796,1082.6461944458053,1,0
443,62,Month-to-Month,92.95082286523967,5762.951017644859,8,0
444,13,Two Year,96.55128989911097,1255.1667686884425,0,0
445,59,One Year,35.89081676693536,2117.5581892491864,6,0
446,19,Month-to-Month,81.02251494776414,1539.4277840075185,4,0
447,49,Two Year,33.535408227768556,1643.2350031606593,7,0
448,12,One Year,95.13750860290457,1141.650103234855,3,0
449,61,Two Year,85.69551562671396,5227.426453229551,6,0
450,19,One Year,115.6614621083458,2197.5677800585704,4,0
451,9,Two Year,26.89580163564212,242.06221472077908,4,0
452,71,One Year,25.70547211512543,1825.0885201739056,8,0
453,28,Month-to-Month,48.218707469320016,1350.1238091409605,8,1
454,52,One Year,46.1705683735906,2400.869555426711,8,0
455,16,Two Year,44.69787990719998,715.1660785151997,5,0
456,69,Two Year,110.62545805210367,7633.156605595153,5,0
457,12,One Year,44.95461998495061,539.4554398194073,4,0
458,25,Month-to-Month,47.1949726128631,1179.8743153215773,8,1
459,52,Month-to-Month,95.93982624179637,4988.870964573411,9,1
460,53,One Year,64.973984245054,3443.621164987862,7,0
461,23,One Year,97.67105569551812,2246.4342809969166,6,0
462,16,Two Year,26.536615756438522,424.58585210301635,6,0
463,57,Month-to-Month,68.75711936733843,3919.155803938291,5,1
